"NELSON COLDWELL RESERVOIR NO 2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2974,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.09,8.94,4.80,5.82,3.26,4.42,5.69,5.14,12.42,2.88,7.25,
February,3.71,0.70,5.09,6.42,1.85,8.52,5.09,2.45,7.36,1.14,1.19,
March,4.64,4.09,2.89,1.93,1.62,2.02,3.20,4.69,4.24,1.69,3.51,
April,6.03,1.84,4.07,4.27,2.22,3.50,2.20,3.73,1.71,1.55,3.79,
May,6.33,2.69,2.16,4.09,5.47,4.97,4.05,1.80,1.63,3.29,3.56,
June,3.07,0.27,3.57,1.40,3.36,0.10,2.99,4.44,7.10,2.67,2.61,
July,6.78,2.18,5.28,5.66,4.04,1.89,3.39,5.87,2.15,3.71,6.83,
August,1.87,6.70,6.38,6.40,6.55,5.64,5.17,7.28,6.89,5.14,7.90,
September,2.70,2.06,4.73,6.58,4.91,3.92,4.32,6.45,1.40,2.05,4.92,
October,3.57,3.35,1.25,5.97,4.62,6.05,3.91,5.24,6.87,6.98,7.58,
November,2.70,2.53,2.61,6.90,3.84,2.85,7.96,5.31,7.69,8.41,6.99,
December,3.63,7.48,4.90,4.38,5.16,4.87,2.70,1.98,3.72,11.70,4.46,
Total,50.12,42.83,47.73,59.82,46.90,48.75,50.67,54.38,63.21,51.21,60.59,
Calc annual,50.12,42.83,47.73,59.82,46.90,48.75,50.67,54.38,63.18,51.21,60.59,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.03,-0.00,0.00,
