"NIDDERDALE NEW HOUSES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3373,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.33,8.58,4.72,3.66,4.17,6.89,6.87,5.00,11.53,1.78,8.64,
February,2.83,0.22,4.78,7.67,0.88,6.96,4.24,2.81,5.58,0.94,2.08,
March,4.24,4.34,4.28,2.17,1.76,1.60,2.08,3.37,4.52,0.36,4.22,
April,6.10,1.29,3.70,3.55,2.38,4.90,2.21,3.87,1.20,2.17,5.07,
May,4.30,2.20,1.40,3.92,7.06,5.09,4.25,2.55,2.95,2.66,1.80,
June,0.95,1.11,2.09,1.16,2.00,0.11,3.42,3.67,6.40,1.65,2.23,
July,5.71,3.72,5.76,2.98,6.08,1.60,3.55,5.95,1.18,2.87,7.12,
August,2.19,6.37,5.30,6.33,4.12,3.43,4.14,10.06,6.79,3.17,6.32,
September,1.20,2.08,4.91,5.28,5.65,2.76,3.60,6.42,0.57,1.29,6.35,
October,3.03,2.01,1.75,5.91,5.61,4.78,4.41,7.57,7.66,5.47,6.38,
November,3.14,2.65,2.18,6.74,3.91,2.64,8.84,5.17,7.23,7.00,5.79,
December,5.06,8.04,5.34,3.76,7.86,6.25,1.49,2.09,3.11,11.73,4.93,
Total,45.08,42.61,46.21,53.13,51.48,47.01,49.10,58.53,58.72,41.09,60.93,
Calc annual,45.08,42.61,46.21,53.13,51.48,47.01,49.10,58.53,58.72,41.09,60.93,
Difference,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,
