"BARNET SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,904,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.48,2.42,
February,,,,,,,,,,0.71,1.10,
March,,,,,,,,,,0.05,1.84,
April,,,,,,,,,,1.35,2.42,
May,,,,,,,,,,1.82,2.49,
June,,,,,,,,,,1.22,0.98,
July,,,,,,,,,,2.69,2.02,
August,,,,,,,,,,1.24,3.45,
September,,,,,,,,,,0.46,3.22,
October,,,,,,,,,,3.29,1.23,
November,,,,,,,,,,6.33,4.01,
December,,,,,,,,,,5.20,2.30,
Total,,,,,,,,,,25.84,27.48,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.84,27.48,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
