"HILDENBOROUGH, OAKHILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,2.61,2.85,,,,,
February,,,,,,4.29,2.39,,,,,
March,,,,,,1.10,0.54,,,,,
April,,,,,,2.26,,,,,,
May,,,,,,2.36,,,,,,
June,,,,,,0.27,,,,,,
July,,,,,,4.05,,,,,,
August,,,,,,1.48,,,,,,
September,,,,,,2.29,,,,,,
October,,,,,,3.80,,,,,,
November,,,,,,3.15,,,,,,
December,,,,,,3.06,,,,,,
Total,,,,,,30.72,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,30.72,5.78,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,
