"WELLINGBOROUGH, BROOKLANDS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.26,,,,,,,,,,,
February,0.82,,,,,,,,,,,
March,2.08,,,,,,,,,,,
April,4.10,,,,,,,,,,,
May,1.28,,,,,,,,,,,
June,2.15,,,,,,,,,,,
July,3.01,,,,,,,,,,,
August,0.84,,,,,,,,,,,
September,,,,,,,,,,,,
October,-999.00,,,,,,,,,,,
November,,,,,,,,,,,,
December,,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,16.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
