"STANLEY PARK GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2156,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.65,3.26,4.35,1.85,4.53,4.38,7.48,3.77,7.47,0.85,5.83,
February,1.17,0.34,3.84,7.68,0.60,3.98,3.98,3.82,2.85,1.63,0.51,
March,3.78,2.20,3.50,2.84,1.60,0.99,0.99,3.81,4.13,0.17,2.74,
April,5.76,0.90,4.71,3.58,3.43,2.45,3.87,1.99,2.29,0.88,2.35,
May,2.34,1.91,0.92,1.72,-999.00,4.01,3.50,1.14,1.06,2.83,2.20,
June,3.19,0.04,0.65,0.37,5.71,0.13,1.95,3.34,2.77,1.69,0.91,
July,5.13,0.46,4.84,1.41,6.84,4.50,3.61,4.39,1.86,1.22,3.47,
August,1.46,2.73,5.69,2.81,4.31,3.50,2.81,5.36,3.05,2.75,3.23,
September,2.41,2.08,2.41,3.66,5.78,4.66,1.52,5.19,1.03,0.61,4.12,
October,2.99,1.61,2.01,7.68,6.78,3.53,3.56,3.50,6.11,4.98,2.78,
November,1.71,2.62,2.42,2.45,3.96,1.58,8.27,2.77,4.18,10.08,3.03,
December,3.94,1.47,5.99,3.57,6.56,3.57,0.33,3.53,3.39,8.63,3.97,
Total,38.53,19.62,41.33,39.62,57.08,37.28,42.07,42.61,40.19,36.32,35.14,
Calc annual,38.53,19.62,41.33,39.62,50.10,37.28,41.87,42.61,40.19,36.32,35.14,
Difference,0.00,0.00,-0.00,0.00,6.98,0.00,0.20,-0.00,0.00,0.00,0.00,
