"WATTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1460,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.74,2.57,4.55,2.05,2.36,1.30,2.83,2.39,4.50,2.13,2.08,
February,0.80,0.42,3.06,3.59,1.95,2.47,2.33,2.27,1.52,0.60,0.79,
March,2.06,1.23,2.52,1.42,0.82,2.28,0.45,2.22,1.54,0.13,1.19,
April,3.92,1.72,2.23,1.05,2.61,2.67,2.82,1.96,1.29,0.93,2.44,
May,1.93,1.57,0.85,1.49,2.86,3.07,1.95,0.86,1.63,1.53,3.21,
June,1.93,0.72,1.30,0.82,2.18,0.79,3.61,5.64,3.15,1.02,1.45,
July,3.94,1.64,4.88,3.10,1.90,1.76,1.86,2.40,1.86,3.97,4.31,
August,2.34,2.99,2.27,2.87,3.16,2.30,2.15,2.81,2.17,1.46,2.20,
September,2.86,1.41,3.34,1.87,3.57,3.60,1.14,3.31,0.71,0.89,4.49,
October,0.32,2.58,0.80,3.55,4.39,2.63,2.58,2.37,2.90,3.50,0.98,
November,0.97,1.49,1.98,2.57,2.62,3.34,3.74,3.43,2.26,4.36,3.37,
December,3.07,1.94,3.04,3.39,2.40,2.22,1.06,2.55,2.88,4.78,2.11,
Total,26.88,20.28,30.82,27.77,30.82,28.43,26.52,32.21,26.41,25.30,28.62,
Calc annual,26.88,20.28,30.82,27.77,30.82,28.43,26.52,32.21,26.41,25.30,28.62,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
