"SUMMERHILL HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6130,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.60,4.22,2.91,2.45,5.09,2.97,4.05,3.27,4.80,1.79,4.40,
February,2.41,1.13,2.77,4.58,0.70,4.29,2.45,2.31,3.49,3.60,0.75,
March,2.69,2.98,2.43,2.04,1.46,0.46,1.18,3.47,4.50,0.53,4.23,
April,2.79,1.04,3.06,3.82,2.82,3.59,1.85,1.41,1.28,1.63,1.59,
May,3.31,2.20,2.23,1.88,3.82,5.83,2.56,1.91,1.55,2.24,1.85,
June,2.20,0.40,1.38,1.49,3.20,0.60,3.31,3.67,4.56,1.70,2.32,
July,5.60,4.50,2.87,4.51,4.55,3.45,2.70,3.02,2.22,3.04,3.53,
August,2.53,3.58,5.20,5.04,4.45,2.00,4.78,5.79,3.60,4.32,5.84,
September,1.48,1.72,2.72,2.93,7.08,1.68,2.41,4.49,1.98,0.47,3.72,
October,3.71,2.43,1.86,3.17,2.77,2.77,2.69,3.05,4.23,4.22,4.41,
November,2.39,2.86,0.62,2.58,3.04,2.17,3.81,2.85,3.95,4.36,4.00,
December,2.98,3.34,3.20,2.69,4.63,1.56,0.91,2.87,3.14,5.56,3.69,
Total,36.69,30.40,31.25,37.18,43.61,31.37,32.70,38.11,39.30,33.46,40.33,
Calc annual,36.69,30.40,31.25,37.18,43.61,31.37,32.70,38.11,39.30,33.46,40.33,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
