"VIRGINIA WATER ST. ANN'S HEATH HOLLOWAY SANATORIUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,243,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.14,2.13,2.63,1.41,2.21,1.95,2.81,1.77,3.34,1.33,3.23,
February,0.28,0.28,2.39,3.37,0.35,3.50,2.06,3.47,1.35,0.38,0.59,
March,1.40,1.11,1.81,2.50,1.28,0.87,0.50,2.46,1.70,0.23,1.50,
April,3.10,0.75,3.09,1.99,3.26,1.60,3.11,1.69,1.23,0.96,2.45,
May,0.90,1.07,1.10,2.58,3.32,2.86,1.40,1.31,2.03,2.12,2.94,
June,1.76,0.18,0.81,0.33,2.56,0.00,2.70,3.37,2.10,0.88,1.66,
July,4.82,0.22,3.50,1.86,4.45,3.55,1.61,3.01,1.65,1.26,1.96,
August,1.42,1.00,2.24,1.81,2.86,2.91,0.99,3.40,1.81,1.64,2.73,
September,1.89,1.88,1.59,1.51,3.34,3.01,1.92,4.83,1.00,0.14,2.82,
October,1.62,0.89,0.88,5.01,3.67,3.11,2.20,1.35,4.28,2.93,0.98,
November,1.11,2.04,1.33,1.63,2.69,1.77,4.91,3.08,1.87,6.27,4.18,
December,1.96,1.23,3.05,2.23,3.62,2.88,0.34,4.69,2.60,5.77,2.16,
Total,22.40,12.78,24.42,26.23,33.61,28.01,24.55,34.43,24.96,23.91,27.20,
Calc annual,22.40,12.78,24.42,26.23,33.61,28.01,24.55,34.43,24.96,23.91,27.20,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,
