"BURNHAM ON SEA",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2023,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.74,3.42,3.31,1.55,4.45,2.69,3.61,3.33,4.27,1.36,3.54,
February,0.88,0.26,2.90,6.73,0.17,3.49,2.62,2.39,2.69,1.40,0.65,
March,2.47,2.01,2.17,1.17,0.88,0.26,0.82,3.13,2.51,0.12,2.64,
April,4.07,0.68,2.58,2.18,2.36,2.42,2.74,1.56,1.59,0.55,3.01,
May,1.80,2.30,1.06,1.42,3.07,3.37,1.53,1.57,0.51,2.09,1.79,
June,3.26,0.30,1.02,0.54,2.65,0.02,1.82,2.19,2.44,2.53,0.43,
July,4.46,0.42,2.75,1.20,4.00,3.20,2.14,4.09,2.64,1.33,1.78,
August,1.50,1.83,4.03,2.37,4.32,8.46,2.80,4.52,2.45,3.85,4.03,
September,1.11,1.77,1.94,2.26,3.72,3.49,2.15,6.65,1.02,0.25,3.46,
October,2.23,1.14,0.80,3.97,5.34,2.61,4.79,2.28,5.48,5.69,3.11,
November,1.42,2.42,1.54,2.49,3.05,2.45,5.76,3.56,2.84,6.62,3.85,
December,1.80,1.82,4.13,3.01,3.95,2.17,0.33,2.40,2.98,5.16,3.41,
Total,28.74,18.37,28.23,28.89,37.96,34.63,31.11,37.67,31.42,30.95,31.70,
Calc annual,28.74,18.37,28.23,28.89,37.96,34.63,31.11,37.67,31.42,30.95,31.70,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
