"DORMANS PARK HILL CREST",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,65,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.97,3.12,5.01,1.80,2.61,3.35,4.05,2.85,4.60,1.45,4.53,
February,0.58,0.81,2.84,5.66,0.82,5.24,2.78,5.60,1.96,0.53,1.13,
March,1.85,2.20,2.74,2.56,2.20,0.88,0.42,4.46,2.62,0.03,1.34,
April,3.44,1.16,3.47,2.99,3.32,2.67,4.03,1.93,1.95,0.92,1.71,
May,1.23,1.79,0.96,3.20,3.56,3.39,1.56,1.14,1.50,2.69,2.72,
June,1.35,0.08,1.33,0.35,3.17,0.15,3.70,3.85,2.54,1.43,0.74,
July,5.89,0.43,4.54,3.09,4.09,4.32,1.68,3.04,2.15,1.67,2.52,
August,1.53,2.12,3.02,2.52,3.05,2.44,3.03,5.02,3.42,2.83,3.22,
September,4.16,0.96,2.03,1.97,3.67,2.44,0.82,5.11,1.00,0.64,3.51,
October,1.50,1.57,1.61,7.02,3.65,4.35,2.59,2.27,7.04,4.31,1.70,
November,1.84,1.70,2.42,2.43,3.71,3.72,8.00,3.22,3.38,8.86,5.88,
December,3.13,2.02,4.73,3.55,5.48,3.73,0.54,5.69,3.87,9.11,2.90,
Total,30.47,17.96,34.70,37.14,39.33,36.68,33.20,44.18,36.03,34.47,31.90,
Calc annual,30.47,17.96,34.70,37.14,39.33,36.68,33.20,44.18,36.03,34.47,31.90,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
