"LIVERPOOL HUSKISSON STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.74,3.69,3.40,,,,,,,,,
February,3.26,0.19,2.82,,,,,,,,,
March,4.91,1.88,1.68,,,,,,,,,
April,4.96,1.06,1.83,,,,,,,,,
May,4.10,1.67,1.36,,,,,,,,,
June,2.62,0.17,1.98,,,,,,,,,
July,6.23,0.98,4.02,,,,,,,,,
August,1.64,4.76,3.10,,,,,,,,,
September,3.00,1.51,3.05,,,,,,,,,
October,1.31,2.72,0.27,,,,,,,,,
November,0.76,1.94,1.88,,,,,,,,,
December,2.32,4.56,4.03,,,,,,,,,
Total,38.85,25.13,29.42,,,,,,,,,
Calc annual,38.85,25.13,29.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
