"NEWTOWNARDS THE MANSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,3.79,5.65,3.51,6.76,,,
February,,,,,,5.47,4.34,2.25,3.12,,,
March,,,,,,1.22,1.28,2.49,6.55,,,
April,,,,,,4.31,2.09,1.07,2.93,,,
May,,,,,,5.72,3.32,1.44,1.09,,,
June,,,,,,0.33,1.80,3.50,,,,
July,,,,,,4.57,2.75,3.61,,,,
August,,,,,,1.79,3.20,4.08,,,,
September,,,,,,4.26,1.80,4.86,,,,
October,,,,,3.01,4.38,3.53,3.84,,,,
November,,,,,4.07,2.53,4.36,4.24,,,,
December,,,,,4.90,5.58,1.28,3.44,,,,
Total,,,,,,43.95,35.40,38.33,,,,
Calc annual,0.00,0.00,0.00,0.00,11.98,43.95,35.40,38.33,20.45,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,NaN,NaN,NaN,
