"KENDAL HIGHGATE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3717,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.39,10.32,6.46,4.51,4.93,5.11,6.99,6.21,14.68,2.02,8.42,
February,6.04,0.16,5.55,6.24,0.82,5.52,7.60,4.19,7.14,1.60,0.44,
March,6.44,6.98,3.41,1.91,2.47,1.69,2.93,5.10,5.59,1.28,3.31,
April,5.98,1.40,2.48,4.19,2.32,5.01,1.91,2.76,2.14,2.29,2.44,
May,6.69,3.72,3.44,3.65,7.37,5.44,2.02,2.52,0.72,2.50,1.67,
June,2.25,0.15,2.78,0.99,4.02,0.17,3.91,3.97,7.46,2.79,2.49,
July,6.13,2.35,5.74,4.87,5.08,2.18,4.22,5.36,8.35,5.33,4.04,
August,3.37,7.89,5.13,8.61,4.01,5.27,4.52,7.39,8.37,8.00,5.72,
September,3.70,2.30,4.14,6.71,7.06,4.47,3.73,7.95,4.27,2.69,3.13,
October,1.45,2.87,1.97,8.80,5.13,6.03,3.06,5.71,8.43,6.90,9.18,
November,3.56,2.62,3.25,8.56,4.24,2.12,7.53,7.53,10.38,9.62,5.34,
December,5.24,7.83,7.00,5.76,10.05,5.12,1.41,1.27,5.01,7.65,5.31,
Total,58.24,48.59,51.35,64.80,57.50,48.13,49.83,59.96,82.54,52.67,51.49,
Calc annual,58.24,48.59,51.35,64.80,57.50,48.13,49.83,59.96,82.54,52.67,51.49,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
