"EDENBRIDGE, STONEWALL PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,339,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.45,2.50,4.09,1.60,2.44,3.04,3.31,2.72,4.01,1.29,3.82,
February,0.49,0.99,2.24,4.31,1.06,4.57,2.66,4.82,1.91,0.50,1.06,
March,1.38,1.61,2.22,1.95,1.94,0.94,0.45,3.82,1.78,0.02,1.07,
April,2.87,1.05,2.95,2.50,3.05,2.54,3.97,1.76,1.90,0.78,1.46,
May,0.87,1.49,0.88,3.44,3.99,3.08,1.31,1.18,1.40,2.25,3.11,
June,1.39,0.17,1.38,0.54,2.81,0.14,4.23,3.70,2.57,1.31,1.19,
July,4.21,0.48,3.77,2.96,3.25,3.85,1.41,4.21,1.56,1.45,2.12,
August,1.44,1.70,3.15,1.40,2.85,1.59,1.03,5.32,4.32,3.05,2.60,
September,4.29,0.84,2.05,2.17,3.71,1.87,0.87,4.40,0.64,0.32,3.28,
October,1.31,1.24,1.19,7.05,3.21,4.00,2.35,1.94,5.75,3.85,1.16,
November,1.46,1.36,2.01,2.47,3.86,2.99,6.71,2.95,3.34,7.79,5.74,
December,2.54,1.82,4.08,3.03,4.52,3.65,0.60,4.80,3.65,7.50,2.61,
Total,25.70,15.25,30.01,33.42,36.69,32.26,28.90,41.62,32.83,30.11,29.22,
Calc annual,25.70,15.25,30.01,33.42,36.69,32.26,28.90,41.62,32.83,30.11,29.22,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,
