"DERBY ROYAL INFIRMARY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2660,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.39,2.58,4.04,1.65,2.03,2.02,2.80,2.31,5.30,1.33,3.92,
February,2.15,0.33,3.13,4.05,0.53,2.80,2.89,1.77,2.80,0.37,0.97,
March,1.91,1.46,1.66,1.16,0.86,0.95,1.42,2.65,1.91,0.24,3.15,
April,4.07,1.25,2.61,1.96,2.35,1.86,1.73,2.41,1.32,1.06,3.20,
May,2.35,1.94,1.00,3.10,3.89,5.82,3.23,1.78,1.01,2.32,3.27,
June,3.05,0.29,1.23,0.70,2.20,0.00,2.04,4.52,2.87,1.39,1.89,
July,4.19,0.40,3.69,4.07,2.78,2.24,2.23,3.04,1.54,2.09,6.27,
August,0.82,5.14,5.48,2.71,2.62,3.84,2.03,3.37,3.32,2.31,2.65,
September,1.88,1.32,1.90,2.57,2.82,3.52,0.85,4.93,1.19,0.61,3.93,
October,1.83,2.59,0.74,2.49,4.19,3.57,2.44,2.51,4.28,3.59,3.47,
November,0.98,1.53,0.93,2.29,1.78,1.81,3.51,3.33,3.78,5.79,3.21,
December,2.73,2.07,3.78,3.15,2.53,2.44,1.04,2.42,2.29,4.45,2.21,
Total,29.35,20.90,30.19,29.90,28.58,30.87,26.21,35.04,31.61,25.55,38.14,
Calc annual,29.35,20.90,30.19,29.90,28.58,30.87,26.21,35.04,31.61,25.55,38.14,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
