"ENFIELD, SOUTHBURY ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,891,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.65,2.42,2.95,1.16,2.68,1.78,2.93,1.71,3.47,1.33,2.25,
February,0.46,0.15,2.22,3.15,0.76,3.15,2.75,3.54,1.73,0.61,1.05,
March,1.46,1.20,1.54,2.08,1.44,0.70,0.41,2.42,1.81,0.00,1.61,
April,3.50,1.31,2.94,1.49,3.22,1.52,3.09,1.74,0.97,1.33,2.02,
May,1.60,0.96,1.14,1.77,3.26,1.86,1.73,1.37,1.97,1.59,2.89,
June,1.74,0.44,1.45,0.58,2.70,0.10,3.44,2.97,2.88,0.93,1.72,
July,4.23,0.18,2.87,2.36,3.79,4.33,2.33,2.26,1.71,1.93,1.77,
August,1.42,1.40,1.99,2.36,2.33,2.28,1.16,3.75,1.91,1.30,2.91,
September,2.77,2.65,2.19,1.32,3.36,2.63,1.82,4.82,0.75,0.35,3.14,
October,1.63,0.85,1.04,4.92,3.49,2.85,2.45,1.78,3.76,3.21,1.10,
November,1.08,1.85,1.38,1.94,2.64,1.58,4.51,2.30,2.42,5.21,4.28,
December,2.28,1.33,2.66,2.26,3.01,2.17,0.34,3.35,2.33,5.01,2.28,
Total,24.82,14.74,24.37,25.39,32.68,24.95,26.96,32.01,25.71,22.80,27.02,
Calc annual,24.82,14.74,24.37,25.39,32.68,24.95,26.96,32.01,25.71,22.80,27.02,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,
