"LUNEDALE GRASSHOLME RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3498,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.42,8.76,5.00,3.32,3.26,4.43,4.88,3.30,8.30,1.48,7.14,
February,3.40,0.27,4.63,6.53,1.24,6.03,3.56,1.36,4.92,0.95,1.22,
March,4.19,3.06,3.08,1.89,1.47,1.96,2.79,3.17,3.73,0.39,2.24,
April,4.46,1.01,3.49,2.96,2.24,4.48,1.85,2.65,0.92,1.59,2.79,
May,4.67,1.96,1.44,2.95,6.44,4.21,1.94,2.36,1.86,1.81,1.68,
June,2.42,0.59,1.52,0.94,1.78,0.03,2.72,2.79,5.95,1.52,1.98,
July,4.84,2.44,4.14,2.92,4.76,2.56,3.99,4.99,2.32,3.80,5.32,
August,1.41,5.54,2.92,5.57,2.32,2.85,3.16,8.55,6.23,3.19,5.36,
September,1.77,1.54,5.15,3.57,4.11,3.00,5.27,6.30,0.89,2.09,3.52,
October,2.80,2.68,1.67,5.96,4.20,4.07,4.61,3.54,4.20,3.92,4.42,
November,1.76,2.41,1.05,6.81,2.82,2.13,6.22,5.59,6.04,5.59,4.71,
December,4.53,7.43,6.53,2.88,6.24,6.80,1.69,2.63,2.15,8.55,3.25,
Total,42.67,37.69,40.62,46.30,40.88,42.55,42.68,47.23,47.51,34.88,43.63,
Calc annual,42.67,37.69,40.62,46.30,40.88,42.55,42.68,47.23,47.51,34.88,43.63,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,
