"BOLTON HEATON RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2847,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.94,7.27,4.92,5.09,3.91,3.06,4.98,5.53,10.75,2.44,5.22,
February,3.65,0.52,5.13,6.25,1.83,6.88,4.43,2.34,5.08,1.47,0.34,
March,3.95,3.32,3.27,2.12,2.05,2.43,2.31,6.32,2.47,1.58,3.23,
April,5.70,2.40,2.60,3.49,2.21,2.44,1.68,3.00,1.17,1.47,2.55,
May,7.32,2.82,2.07,4.15,6.27,4.91,4.50,1.74,1.32,3.04,2.13,
June,2.53,0.57,3.20,1.78,2.93,0.19,2.41,5.60,6.70,2.25,3.19,
July,7.96,2.11,4.78,5.25,5.15,2.55,3.79,4.04,3.15,3.11,6.99,
August,2.69,6.38,6.26,6.10,8.78,4.96,5.59,6.75,5.93,6.13,7.98,
September,3.93,1.56,5.20,5.27,5.01,5.44,4.49,7.38,1.03,2.50,3.81,
October,1.54,3.35,0.61,5.84,5.37,5.00,4.15,4.70,6.17,6.96,6.70,
November,1.82,3.85,4.27,5.88,2.54,4.09,6.70,4.79,6.75,8.55,6.34,
December,3.66,6.50,6.24,6.70,4.85,3.30,2.60,1.56,3.54,6.65,4.79,
Total,48.69,40.65,48.55,57.92,50.90,45.25,47.63,53.75,54.06,46.15,53.27,
Calc annual,48.69,40.65,48.55,57.92,50.90,45.25,47.63,53.75,54.06,46.15,53.27,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
