"BLACKHALL CASTLE GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.90,2.16,2.19,4.51,3.17,3.93,,,
February,,,,9.27,1.91,5.58,3.04,1.21,0.51,,,
March,,,,1.81,1.71,3.01,0.96,2.56,4.18,,,
April,,,,2.15,1.80,3.40,2.87,1.90,1.75,,,
May,,,,4.32,5.00,2.92,2.89,2.43,1.58,,,
June,,,,0.82,2.03,0.94,3.29,4.01,2.77,,,
July,,,,2.70,6.32,3.63,2.00,2.20,1.94,,,
August,,,,5.06,3.81,1.42,2.05,3.05,3.86,,,
September,,,,2.95,4.83,2.91,4.12,5.04,2.79,,,
October,,,,3.48,4.18,2.38,5.39,3.44,3.14,,,
November,,,,3.50,2.72,2.01,5.31,3.58,2.49,,,
December,,,,3.93,4.63,2.64,0.56,2.42,2.37,,,
Total,,,,41.89,41.10,33.03,36.99,35.01,31.31,,,
Calc annual,0.00,0.00,0.00,41.89,41.10,33.03,36.99,35.01,31.31,0.00,0.00,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,0.00,NaN,NaN,
