"RHONDDA (CASTELL NOS RESR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4084/1,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,14.26,12.24,8.76,6.40,10.02,10.95,13.52,9.63,18.65,3.30,15.24,
February,5.98,0.30,13.29,18.15,0.76,15.52,7.35,6.39,11.58,2.48,0.99,
March,10.22,13.24,8.05,3.08,3.80,1.25,2.32,8.51,8.07,2.07,3.96,
April,13.39,1.50,5.12,5.79,7.25,6.31,4.90,3.32,2.42,0.67,5.34,
May,5.96,3.74,2.01,4.43,6.52,8.94,4.51,3.23,0.46,7.06,3.06,
June,4.65,1.02,2.45,1.47,4.15,0.05,3.25,5.69,7.25,4.91,3.44,
July,9.62,5.14,10.41,4.72,8.45,4.72,3.79,8.33,4.02,5.58,7.37,
August,4.73,8.73,5.59,8.40,10.61,6.90,7.25,13.46,7.05,5.87,8.13,
September,6.75,4.75,4.81,7.84,12.07,6.32,3.10,10.10,2.17,2.43,8.96,
October,7.62,4.11,2.40,14.78,10.47,13.07,7.94,8.34,16.19,12.76,12.15,
November,6.14,6.01,4.87,7.72,6.10,4.46,16.94,7.43,15.71,25.11,10.84,
December,13.63,10.28,11.21,7.67,16.71,9.40,0.26,5.14,8.83,20.79,8.52,
Total,102.95,71.06,78.97,90.45,96.91,87.89,75.13,89.57,102.40,93.03,88.00,
Calc annual,102.95,71.06,78.97,90.45,96.91,87.89,75.13,89.57,102.40,93.03,88.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
