"ABERFOYLE, THE INN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.35,10.80,6.05,7.25,6.80,7.10,11.20,7.50,16.90,,,
February,9.80,1.45,6.80,6.20,1.70,7.50,8.10,4.55,7.25,,,
March,5.00,10.05,3.20,3.25,1.00,2.70,5.10,5.10,7.25,,,
April,2.05,1.45,4.70,5.55,3.30,7.10,2.80,3.25,4.00,,,
May,6.00,4.25,5.75,2.10,5.70,9.65,4.60,2.75,,,,
June,2.15,0.80,2.30,1.65,2.50,0.55,2.80,5.75,,,,
July,4.20,4.55,4.10,4.20,5.10,1.80,2.85,4.10,,,,
August,6.15,8.45,3.10,8.40,4.75,5.05,3.95,6.25,,,,
September,3.60,2.80,2.90,7.60,6.70,3.40,4.50,8.20,,,,
October,2.75,6.45,3.50,8.15,5.00,4.60,8.05,8.50,,,,
November,7.00,5.45,5.20,4.25,4.75,1.10,9.65,6.90,,,,
December,5.20,9.35,6.10,3.40,11.20,4.25,2.40,2.25,,,,
Total,62.25,65.85,53.70,62.00,58.50,54.80,66.00,65.10,,,,
Calc annual,62.25,65.85,53.70,62.00,58.50,54.80,66.00,65.10,35.40,0.00,0.00,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,
