"WYTHBURN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3632,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,13.90,21.30,8.30,8.40,9.70,,,,,,,
February,10.40,0.50,9.60,14.40,1.50,,,,,,,
March,13.40,15.90,7.00,5.30,2.10,,,,,,,
April,8.60,2.20,4.20,7.00,5.10,,,,,,,
May,11.00,5.20,5.10,6.30,7.40,,,,,,,
June,3.70,0.60,4.70,2.70,4.60,,,,,,,
July,10.20,5.20,10.50,5.80,9.30,,,,,,,
August,6.80,11.10,7.00,17.90,7.30,,,,,,,
September,4.30,3.10,6.10,12.70,14.70,,,,,,,
October,4.10,4.50,3.00,21.70,9.60,,,,,,,
November,9.10,4.30,5.20,12.10,7.80,,,,,,,
December,10.40,19.70,15.00,9.40,21.60,,,,,,,
Total,105.90,93.60,85.70,123.70,100.70,,,,,,,
Calc annual,105.90,93.60,85.70,123.70,100.70,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
