"ABERSOCH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4382,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.97,5.10,4.88,3.55,5.47,2.76,5.53,5.15,7.47,2.42,5.86,
February,3.32,0.60,4.79,7.25,0.89,5.00,4.29,4.55,4.20,2.11,0.51,
March,8.12,4.53,3.43,1.59,1.73,0.93,0.62,4.40,2.65,0.73,4.40,
April,5.16,1.50,2.73,3.09,3.49,2.40,1.65,1.27,1.40,0.94,2.20,
May,4.72,2.22,1.48,2.58,5.85,4.85,2.84,1.86,1.09,3.10,2.16,
June,3.07,0.85,1.72,1.29,3.13,0.04,2.96,6.02,5.82,1.96,1.79,
July,7.59,3.21,4.30,4.31,4.91,2.52,3.48,2.68,2.69,2.64,2.99,
August,3.87,7.41,3.72,5.13,4.88,4.67,5.05,7.13,4.66,3.91,5.10,
September,4.13,1.52,5.45,4.80,5.92,4.01,2.53,4.03,1.95,2.14,4.07,
October,5.10,4.45,1.25,6.91,3.91,5.60,3.98,3.42,6.23,6.02,7.58,
November,2.64,3.24,3.41,6.68,3.18,3.53,8.50,6.35,6.35,9.35,5.49,
December,3.97,4.01,5.16,4.98,7.75,3.35,1.07,1.72,4.20,7.22,7.64,
Total,56.66,38.64,42.32,52.16,51.11,39.66,42.50,48.58,48.71,42.54,49.79,
Calc annual,56.66,38.64,42.32,52.16,51.11,39.66,42.50,48.58,48.71,42.54,49.79,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,
