"TIGHNABRUAICH, WELLPARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.90,9.73,7.48,7.60,6.09,5.33,6.51,8.75,11.72,1.95,,
February,6.64,2.23,6.65,6.25,1.68,4.61,6.61,4.13,5.46,3.00,,
March,4.97,6.39,2.47,3.33,0.73,3.32,4.79,5.77,5.43,1.62,,
April,3.10,1.72,4.69,4.36,3.17,5.72,2.91,4.57,2.76,1.54,,
May,6.94,2.75,5.55,3.75,4.41,7.13,3.73,4.30,1.19,3.64,,
June,3.01,1.21,5.37,3.77,3.28,0.98,2.43,5.36,4.67,3.18,,
July,3.58,5.74,5.50,4.94,6.27,2.45,3.72,4.09,3.66,3.46,,
August,6.38,6.85,6.14,8.29,6.55,4.58,6.05,3.30,6.17,7.40,,
September,5.06,2.44,4.52,9.48,5.96,4.95,4.47,7.03,4.51,2.37,,
October,3.80,6.03,2.78,8.93,4.86,6.37,9.69,5.76,11.31,7.59,,
November,4.65,4.39,7.06,7.55,4.27,2.07,8.49,6.33,10.67,7.10,,
December,4.62,8.67,4.13,7.20,8.07,3.53,4.12,1.46,6.62,14.58,,
Total,60.65,58.15,62.34,75.45,55.34,51.04,63.52,60.85,74.17,57.43,,
Calc annual,60.65,58.15,62.34,75.45,55.34,51.04,63.52,60.85,74.17,57.43,0.00,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,
