"NORTHAMPTON (STIMPSON AVENUE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1109,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.40,2.18,3.10,1.05,2.14,1.02,2.57,2.03,3.28,1.22,2.73,
February,0.72,0.29,1.96,4.07,0.43,2.68,2.98,2.78,1.65,0.51,0.52,
March,1.92,0.80,1.55,1.72,0.69,0.45,0.49,1.85,1.62,0.07,1.45,
April,4.82,0.94,3.10,2.08,2.68,1.52,2.97,1.28,1.32,1.51,2.02,
May,1.32,1.23,1.26,1.08,4.04,2.41,2.88,0.86,0.95,1.27,2.60,
June,2.13,0.29,1.09,0.60,1.93,0.01,2.03,3.36,2.39,1.06,1.23,
July,2.62,0.36,3.86,2.70,2.86,2.45,1.63,2.54,2.85,1.95,2.44,
August,0.68,1.92,4.75,1.61,1.94,1.59,1.38,3.41,1.69,0.83,2.06,
September,1.78,1.06,2.16,2.44,2.75,3.56,1.43,4.35,0.89,0.49,3.20,
October,1.03,1.06,0.70,3.47,3.51,3.01,2.17,1.61,3.68,2.88,1.01,
November,1.32,1.76,1.08,1.70,2.45,1.52,3.21,2.39,2.89,5.84,3.02,
December,1.91,1.38,2.57,2.46,2.89,2.00,0.42,2.04,2.26,4.82,2.10,
Total,22.65,13.27,27.18,24.98,28.31,22.22,24.16,28.50,25.47,22.45,24.38,
Calc annual,22.65,13.27,27.18,24.98,28.31,22.22,24.16,28.50,25.47,22.45,24.38,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,
