"TORPHINS, SCHOOL HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5638,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.40,1.09,5.50,1.68,1.51,2.02,3.59,1.84,3.21,1.65,1.74,
February,1.00,0.48,2.76,8.50,2.45,6.27,3.23,1.35,0.62,2.28,2.15,
March,2.25,1.69,2.09,1.20,1.18,2.31,0.76,2.34,3.45,0.21,1.23,
April,3.03,1.40,3.18,2.29,1.98,2.65,2.90,1.39,1.25,1.69,2.66,
May,2.69,1.86,0.98,4.48,5.32,3.38,2.90,2.31,1.51,1.88,0.81,
June,0.53,0.95,2.50,0.79,1.53,0.77,3.48,4.45,3.05,1.63,2.14,
July,2.88,1.40,4.52,1.14,4.91,3.15,1.98,1.34,1.94,3.86,2.38,
August,3.23,2.29,2.48,4.65,4.70,1.01,1.84,2.77,3.43,2.58,5.39,
September,2.90,0.96,2.64,2.30,4.81,2.66,4.08,5.71,2.43,1.28,6.76,
October,4.71,1.25,1.14,3.16,3.52,2.15,4.81,4.43,2.41,2.56,3.04,
November,1.41,2.62,1.48,3.79,2.44,2.05,4.80,3.95,2.92,2.36,3.50,
December,3.31,1.17,2.47,3.23,2.94,2.71,0.76,3.58,2.48,5.86,3.55,
Total,29.34,17.16,31.74,37.21,37.29,31.13,35.13,35.46,28.70,27.84,35.35,
Calc annual,29.34,17.16,31.74,37.21,37.29,31.13,35.13,35.46,28.70,27.84,35.35,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
