"LANCASTER LUNE AQUEDUCT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3050,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.12,6.76,3.32,4.15,3.50,3.30,4.64,3.97,10.16,1.78,6.54,
February,2.86,0.25,3.79,5.01,0.57,5.17,4.37,2.66,5.34,0.84,0.26,
March,4.85,3.77,2.21,1.03,1.52,1.29,1.50,3.55,3.03,1.05,3.08,
April,4.39,1.42,2.08,3.12,1.69,2.45,1.74,2.04,1.68,1.72,1.84,
May,5.27,2.81,2.80,2.98,6.48,4.39,2.96,2.00,1.15,2.28,1.22,
June,2.51,0.82,3.19,0.75,2.89,0.54,2.81,3.85,7.47,2.07,2.14,
July,6.07,1.29,5.80,4.22,3.60,2.90,4.78,4.07,5.85,4.12,3.78,
August,2.59,7.00,5.19,5.96,4.79,3.92,3.36,7.31,6.66,6.68,5.75,
September,3.05,2.22,3.97,4.43,5.47,3.87,4.78,7.18,2.93,2.79,2.32,
October,1.56,2.78,0.85,7.29,4.68,4.91,3.63,3.81,5.37,6.20,7.78,
November,2.32,2.11,2.20,5.92,2.69,2.59,6.32,4.79,6.63,8.63,4.85,
December,2.77,5.43,5.25,4.65,6.17,2.40,1.25,1.22,3.58,6.62,4.35,
Total,42.36,36.66,40.65,49.51,44.05,37.73,42.14,46.45,59.85,44.78,43.91,
Calc annual,42.36,36.66,40.65,49.51,44.05,37.73,42.14,46.45,59.85,44.78,43.91,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
