"ENNISKEAN, DESERTSERGES RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,8.38,6.46,9.95,5.63,,,,
February,,,,,4.01,4.94,6.50,2.94,,,,
March,,,,,1.57,0.31,2.33,5.11,,,,
April,,,,,3.10,4.60,2.75,1.49,,,,
May,,,,,4.86,6.27,3.92,2.11,,,,
June,,,,,5.13,0.60,3.21,2.80,,,,
July,,,,,2.65,2.80,2.05,4.34,,,,
August,,,,,7.20,3.33,3.37,5.58,,,,
September,,,,,5.03,2.86,0.61,3.18,,,,
October,,,,,6.57,6.56,3.80,4.63,,,,
November,,,,,10.18,3.21,6.66,5.08,,,,
December,,,,,61.51,4.55,0.30,8.94,,,,
Total,,,,,,46.49,45.45,51.83,,,,
Calc annual,0.00,0.00,0.00,0.00,120.19,46.49,45.45,51.83,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,
