"HOO, CHATTENDEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.33,,,,,,,,,,,
February,0.48,,,,,,,,,,,
March,0.63,,,,,,,,,,,
April,3.05,,,,,,,,,,,
May,0.82,,,,,,,,,,,
June,1.86,,,,,,,,,,,
July,3.29,,,,,,,,,,,
August,1.52,,,,,,,,,,,
September,4.40,,,,,,,,,,,
October,0.62,,,,,,,,,,,
November,1.01,,,,,,,,,,,
December,1.80,,,,,,,,,,,
Total,21.81,,,,,,,,,,,
Calc annual,21.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
