"LEEK (WALL GRANGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2371,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.36,4.17,4.76,3.23,2.95,2.69,3.36,3.28,6.29,2.36,4.47,
February,3.63,0.23,3.66,6.02,1.27,4.53,2.81,2.24,3.17,0.77,0.50,
March,2.38,2.06,2.30,2.02,1.02,1.18,1.73,4.37,1.75,0.56,2.68,
April,6.13,1.91,2.31,3.01,2.62,2.37,1.41,2.83,1.34,0.84,3.53,
May,4.83,1.16,0.99,3.28,4.73,5.84,3.61,1.39,0.69,1.87,2.20,
June,3.87,0.67,1.74,0.97,3.10,0.09,2.51,6.14,4.12,1.51,1.74,
July,4.99,0.92,4.61,3.47,4.32,2.39,2.54,4.98,1.92,2.90,6.89,
August,2.03,5.39,4.32,3.73,6.80,3.07,3.17,4.78,4.36,3.83,4.34,
September,3.53,1.48,3.75,3.88,3.50,4.61,2.27,4.18,1.03,1.72,3.84,
October,2.33,3.15,0.51,3.28,5.05,4.77,2.85,2.42,4.58,4.60,5.67,
November,0.88,2.23,1.86,2.64,1.81,2.08,5.38,2.98,5.41,7.54,3.77,
December,2.69,3.09,5.06,5.52,3.22,2.18,1.33,1.31,2.87,6.21,3.80,
Total,41.65,26.46,35.87,41.05,40.39,35.80,32.97,40.90,37.53,34.71,43.43,
Calc annual,41.65,26.46,35.87,41.05,40.39,35.80,32.97,40.90,37.53,34.71,43.43,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
