"RUGBY (BILTON GRANGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.87,1.87,2.54,1.39,2.15,1.36,2.73,2.01,3.27,1.10,,
February,0.76,0.19,2.19,3.04,0.42,2.06,2.49,2.63,1.61,0.34,,
March,1.93,0.97,1.27,1.31,0.54,0.52,0.44,1.45,1.76,0.11,,
April,4.02,1.12,1.83,1.69,3.07,1.60,2.18,1.44,1.18,1.17,,
May,1.74,1.74,0.76,1.06,3.91,2.25,2.68,0.70,0.86,1.49,,
June,3.31,0.29,0.69,0.32,1.46,0.02,1.36,3.08,2.47,1.09,,
July,3.00,0.34,4.29,2.64,2.47,3.01,1.78,2.43,1.43,2.06,,
August,1.31,2.75,4.05,1.83,2.02,2.10,1.73,3.07,2.09,1.45,,
September,2.54,0.87,1.89,2.61,2.83,3.00,1.54,4.11,0.60,1.17,,
October,1.56,1.20,0.49,3.25,3.15,2.95,1.89,1.45,3.43,2.50,,
November,0.85,1.77,1.22,1.88,2.18,1.20,3.83,2.34,2.59,5.64,,
December,1.83,1.60,3.07,2.30,1.95,2.01,0.49,2.15,2.02,4.17,,
Total,24.72,14.71,24.29,23.32,26.15,22.08,23.14,26.86,23.31,22.29,26.33,
Calc annual,24.72,14.71,24.29,23.32,26.15,22.08,23.14,26.86,23.31,22.29,0.00,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,26.33,
