"DRAYTON RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.92,1.98,5.09,,,,,,,,,
February,0.69,0.38,2.72,,,,,,,,,
March,1.29,1.20,2.22,,,,,,,,,
April,3.65,1.82,2.33,,,,,,,,,
May,2.54,1.19,1.04,,,,,,,,,
June,2.26,0.53,1.95,,,,,,,,,
July,3.06,0.33,6.02,,,,,,,,,
August,2.51,1.42,1.64,,,,,,,,,
September,2.45,1.26,,,,,,,,,,
October,0.95,1.48,,,,,,,,,,
November,0.81,2.09,,,,,,,,,,
December,3.43,1.79,,,,,,,,,,
Total,25.56,15.47,,,,,,,,,,
Calc annual,25.56,15.47,23.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
