"SUTTON WATERWORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,143,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.34,1.67,2.72,1.37,2.43,1.67,2.83,2.28,3.63,1.18,3.38,
February,0.60,0.18,2.00,3.69,0.62,4.08,2.28,4.18,1.48,0.55,0.66,
March,1.89,1.47,1.70,1.99,0.70,0.97,0.29,2.50,2.20,0.11,1.85,
April,2.55,1.01,2.26,1.74,3.69,2.17,3.31,1.74,1.56,1.03,1.43,
May,0.46,2.08,0.91,2.23,2.81,1.69,1.43,1.19,2.04,1.46,3.63,
June,1.53,0.20,1.39,0.35,2.94,0.12,3.80,3.34,2.61,0.95,0.81,
July,3.67,0.16,3.31,2.96,3.33,3.33,1.57,2.68,2.34,1.38,1.94,
August,1.69,0.58,2.08,2.23,3.25,2.12,1.29,3.42,2.79,1.96,2.75,
September,2.83,1.37,1.71,1.36,3.20,2.45,1.58,4.86,0.91,0.12,3.28,
October,0.79,0.53,0.98,5.23,3.39,2.52,2.80,1.16,4.88,3.37,1.04,
November,1.43,1.67,1.33,1.67,3.34,2.25,5.10,2.78,2.17,6.27,4.37,
December,1.72,1.16,3.77,2.23,3.45,2.43,0.38,3.92,2.57,6.76,2.10,
Total,21.50,12.08,24.16,27.05,33.15,25.80,26.66,34.05,29.18,25.14,27.24,
Calc annual,21.50,12.08,24.16,27.05,33.15,25.80,26.66,34.05,29.18,25.14,27.24,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
