"BARHAM PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,290,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,3.77,1.34,2.87,
February,,,,,,,,,1.04,0.85,0.56,
March,,,,,,,,,2.03,0.14,2.25,
April,,,,,,,,,3.04,1.29,1.68,
May,,,,,,,,,2.89,1.43,3.57,
June,,,,,,,,,2.02,1.73,1.20,
July,,,,,,,,,0.79,0.87,2.72,
August,,,,,,,,,2.04,2.78,2.92,
September,,,,,,,,,0.63,0.73,4.14,
October,,,,,,,,,5.55,3.37,1.51,
November,,,,,,,,,4.66,6.09,5.53,
December,,,,,,,,,3.28,8.03,2.98,
Total,,,,,,,,,31.74,28.65,31.93,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.74,28.65,31.93,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,
