"SCUNTHORPE NORMANBY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.16,1.78,2.41,1.56,,1.52,2.91,1.61,4.38,1.99,2.71,
February,1.75,0.14,2.90,4.07,,2.65,1.56,0.88,1.59,0.63,0.40,
March,2.11,0.65,1.93,1.78,,1.30,0.51,1.41,2.22,0.11,1.87,
April,4.03,1.38,2.00,1.43,,2.29,2.29,2.06,0.91,0.75,1.87,
May,2.19,2.29,1.14,3.89,,3.41,1.98,1.12,1.27,1.10,1.67,
June,1.19,0.22,1.31,0.97,,0.05,3.93,3.11,2.91,0.77,1.82,
July,3.72,0.83,4.39,4.47,,0.87,1.65,3.34,0.64,1.71,5.55,
August,1.21,2.89,2.14,3.08,,2.24,2.82,4.09,3.87,2.19,2.74,
September,1.68,0.67,2.38,2.79,,2.98,0.60,4.13,0.25,1.13,3.85,
October,1.29,1.43,1.17,1.09,,2.44,2.84,1.73,5.04,3.02,,
November,1.06,2.16,1.28,1.72,,1.99,2.54,2.12,2.52,4.44,,
December,2.43,1.82,2.31,2.67,,2.23,0.77,2.54,1.66,4.18,,
Total,24.82,16.26,25.36,29.52,,23.97,24.40,28.14,27.26,22.02,,
Calc annual,24.82,16.26,25.36,29.52,0.00,23.97,24.40,28.14,27.26,22.02,22.48,
Difference,0.00,0.00,-0.00,0.00,NaN,0.00,0.00,0.00,0.00,0.00,NaN,
