"ASHMANSWORTH MANOR HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.97,4.49,4.33,,,,,,,,,
February,0.89,0.33,4.21,,,,,,,,,
March,2.29,1.70,3.45,,,,,,,,,
April,5.01,1.01,3.97,,,,,,,,,
May,1.87,1.96,0.82,,,,,,,,,
June,2.08,0.10,1.35,,,,,,,,,
July,8.31,0.34,6.01,,,,,,,,,
August,1.79,1.86,4.53,,,,,,,,,
September,1.92,2.44,,,,,,,,,,
October,3.40,1.53,,,,,,,,,,
November,2.02,2.27,,,,,,,,,,
December,3.72,2.37,,,,,,,,,,
Total,37.27,20.40,,,,,,,,,,
Calc annual,37.27,20.40,28.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
