"BULWELL BESTWOOD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2614,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.39,1.87,3.03,0.98,1.92,1.49,2.63,1.44,4.01,1.27,3.44,
February,2.03,0.22,2.33,3.06,0.69,1.98,1.34,1.50,1.48,0.63,0.56,
March,1.71,0.90,1.67,0.95,1.05,0.59,0.40,1.93,2.56,0.16,2.46,
April,4.11,0.91,2.97,2.27,1.59,1.59,1.26,1.71,0.93,1.41,3.28,
May,2.42,1.76,0.72,2.60,3.66,3.20,1.43,1.06,1.40,1.51,1.63,
June,3.18,0.47,0.59,0.44,1.17,0.10,1.79,3.37,2.31,1.29,1.44,
July,4.27,0.45,3.87,3.26,2.02,1.10,1.03,2.07,1.18,1.25,4.68,
August,1.06,3.65,5.56,2.34,2.95,1.59,1.86,3.20,2.32,2.22,2.84,
September,1.55,0.93,2.04,2.33,2.30,3.23,0.82,3.85,0.42,0.46,4.22,
October,1.49,2.43,0.62,1.23,3.98,3.38,1.61,2.25,4.38,3.10,2.48,
November,0.81,1.39,1.33,1.65,1.81,1.96,3.05,1.89,3.07,5.17,2.94,
December,2.89,1.82,3.03,2.62,2.62,1.90,0.90,2.27,2.14,3.90,2.00,
Total,27.91,16.80,27.76,23.73,25.76,22.11,18.12,26.54,26.20,22.37,31.97,
Calc annual,27.91,16.80,27.76,23.73,25.76,22.11,18.12,26.54,26.20,22.37,31.97,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,
