"SHAWS W.W. MANSFIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5303,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.63,14.23,7.68,10.50,7.25,7.35,10.87,11.46,13.99,2.26,9.69,
February,10.34,3.04,8.48,7.30,2.02,4.23,7.51,3.84,6.66,2.70,0.81,
March,6.83,11.79,2.67,3.35,0.98,3.26,9.83,5.64,6.24,1.17,4.56,
April,2.65,2.13,4.21,3.92,3.72,8.76,2.61,4.92,2.99,1.26,2.34,
May,7.59,4.47,5.72,3.54,4.89,8.58,3.86,4.35,2.25,4.67,2.51,
June,2.79,0.75,3.07,1.89,3.20,1.66,4.40,4.77,6.82,3.50,3.49,
July,5.04,5.35,3.57,5.97,3.84,2.60,3.62,4.58,4.55,6.61,3.55,
August,7.12,6.50,4.59,7.29,4.58,5.71,6.34,6.50,5.44,7.10,6.94,
September,3.73,3.54,4.57,11.63,7.71,4.25,4.76,9.72,5.07,2.17,4.99,
October,3.45,6.39,3.59,10.64,4.49,6.62,8.64,7.40,11.97,9.24,11.19,
November,7.14,3.94,4.97,6.67,7.22,1.59,9.02,7.67,10.56,9.62,9.33,
December,6.22,13.30,7.11,5.99,12.08,5.18,5.68,1.53,7.08,15.68,7.74,
Total,71.53,75.43,60.23,78.69,61.98,59.79,77.14,72.38,83.62,65.98,67.14,
Calc annual,71.53,75.43,60.23,78.69,61.98,59.79,77.14,72.38,83.62,65.98,67.14,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
