"BIRMINGHAM W.W. (CORS-YR-HWCH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4212,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,13.32,13.57,10.25,12.00,9.63,-999.00,11.10,13.30,19.17,3.66,13.50,
February,8.53,0.70,12.65,19.16,3.20,16.65,6.86,8.02,10.80,1.52,0.65,
March,13.19,11.11,7.65,4.70,3.75,3.65,3.62,10.07,6.00,1.05,5.50,
April,14.25,2.82,6.31,5.75,8.30,7.05,4.77,5.50,3.05,1.93,5.40,
May,7.53,4.33,2.50,7.95,11.12,7.90,5.35,3.00,1.34,6.40,4.87,
June,4.95,1.13,5.36,2.00,4.82,0.10,4.45,10.10,10.55,5.85,3.21,
July,10.65,5.17,9.70,8.63,10.17,6.30,9.30,8.15,5.84,6.06,10.62,
August,4.46,10.37,7.30,9.70,11.80,7.03,9.20,16.00,9.70,6.42,9.73,
September,7.80,3.79,7.55,9.02,12.33,8.20,6.12,11.25,2.84,3.13,10.90,
October,5.94,3.77,2.88,15.84,10.89,12.51,7.55,8.50,11.92,12.13,14.12,
November,5.56,6.61,4.50,9.25,7.20,5.67,12.85,7.63,17.85,22.10,11.90,
December,8.56,11.75,11.80,12.40,15.75,9.36,3.02,4.23,7.05,18.34,10.65,
Total,104.74,75.12,88.45,116.40,108.96,93.67,84.19,105.75,106.11,88.59,101.05,
Calc annual,104.74,75.12,88.45,116.40,108.96,84.42,84.19,105.75,106.11,88.59,101.05,
Difference,0.00,0.00,0.00,0.00,-0.00,9.25,0.00,0.00,0.00,0.00,-0.00,
