"ARDCLACH, GLENFERNESS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5684,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.54,5.58,3.24,4.22,1.91,4.60,1.85,4.14,4.09,0.96,2.18,
February,3.14,0.58,2.64,2.08,3.02,5.43,1.08,1.27,2.54,0.61,0.95,
March,2.61,2.60,3.49,0.99,1.50,3.83,3.01,1.68,2.39,0.42,1.73,
April,3.40,0.86,5.67,2.86,0.76,2.93,2.42,4.12,1.50,3.06,2.13,
May,1.76,3.34,2.32,7.81,4.16,2.66,2.99,5.17,3.11,2.98,1.45,
June,0.80,1.17,2.09,1.98,2.99,0.93,3.11,5.36,4.53,3.07,1.66,
July,4.09,2.50,5.23,3.92,4.45,2.34,3.89,2.60,2.21,4.04,4.02,
August,2.98,3.15,3.13,7.00,7.57,0.96,2.01,3.24,5.14,4.97,5.08,
September,4.06,1.61,2.32,2.68,5.76,6.25,3.39,7.95,4.92,2.33,4.27,
October,0.98,2.25,1.96,4.14,3.41,2.80,5.15,4.68,3.50,4.66,4.54,
November,2.51,1.65,3.19,2.98,1.36,1.78,3.03,4.12,4.39,2.08,5.88,
December,1.01,4.46,1.40,2.40,3.07,3.04,2.34,1.34,2.45,3.63,2.15,
Total,30.88,29.75,36.68,43.06,39.96,37.55,34.27,45.67,40.77,32.81,36.04,
Calc annual,30.88,29.75,36.68,43.06,39.96,37.55,34.27,45.67,40.77,32.81,36.04,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
