"CORBALLY, CLONOULTY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6050,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,2.22,5.34,
February,,,,,,,,,,3.82,0.91,
March,,,,,,,,,,1.20,4.81,
April,,,,,,,,,,2.01,2.01,
May,,,,,,,,,1.61,2.51,2.20,
June,,,,,,,,,4.48,1.30,2.71,
July,,,,,,,,,1.52,4.26,3.58,
August,,,,,,,,,5.54,4.14,5.72,
September,,,,,,,,,1.97,1.05,3.31,
October,,,,,,,,,5.35,3.63,6.39,
November,,,,,,,,,5.65,4.49,4.10,
December,,,,,,,,,4.22,9.05,4.42,
Total,,,,,,,,,,39.68,45.50,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.34,39.68,45.50,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,
