"BUILTH WELLS (BUILTH ROAD, ST JOHN'S VICARAGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4222,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.22,5.22,5.11,3.74,4.61,5.01,5.54,5.85,7.99,1.46,7.19,
February,3.27,0.24,5.18,9.82,0.56,6.78,3.46,3.36,4.22,1.14,0.49,
March,6.68,4.35,3.75,1.86,1.68,1.27,1.50,4.13,3.04,0.35,3.09,
April,7.11,1.07,3.68,2.78,4.52,3.23,2.84,2.35,0.97,0.69,3.75,
May,3.07,1.37,1.06,3.20,6.22,4.80,2.48,2.09,0.81,3.28,2.25,
June,3.59,0.95,1.76,0.76,3.12,0.10,2.38,4.66,4.79,3.20,1.22,
July,4.18,1.84,5.35,2.91,4.85,4.12,5.07,4.09,2.30,2.39,4.00,
August,1.73,4.31,2.98,3.16,4.85,2.81,4.75,6.80,5.04,2.29,3.80,
September,3.22,1.57,3.57,3.64,6.18,3.03,2.73,5.62,1.79,1.86,5.33,
October,5.00,2.47,1.09,7.38,5.26,5.04,4.10,3.44,6.39,7.21,5.26,
November,2.14,3.38,2.06,3.78,3.96,2.85,8.73,3.41,8.82,10.04,5.22,
December,4.69,4.67,6.34,3.34,7.05,4.56,0.96,3.78,3.37,10.57,5.36,
Total,50.90,31.44,41.93,46.37,52.86,43.60,44.54,49.58,49.53,44.48,46.96,
Calc annual,50.90,31.44,41.93,46.37,52.86,43.60,44.54,49.58,49.53,44.48,46.96,
Difference,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
