"HILTON COUNCIL SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,None,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.07,1.30,,,,,,,,
February,,,2.15,2.32,,,,,,,,
March,,,1.63,1.00,,,,,,,,
April,,,2.77,1.81,,,,,,,,
May,,,0.65,4.44,,,,,,,,
June,,,0.92,0.96,,,,,,,,
July,,,3.50,6.55,,,,,,,,
August,,,4.56,2.22,,,,,,,,
September,,1.70,1.40,2.65,,,,,,,,
October,,2.90,0.50,3.34,,,,,,,,
November,,4.70,0.79,2.19,,,,,,,,
December,,3.80,2.39,3.19,,,,,,,,
Total,,,24.33,31.97,,,,,,,,
Calc annual,0.00,13.10,24.33,31.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
