"CATON, ESCOWBECK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,420151,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,5.86,,10.69,1.82,4.70,
February,,,,,,,5.43,,5.64,0.84,0.20,
March,,,,,,,1.72,,3.48,1.00,2.14,
April,,,,,,,1.89,,1.86,1.56,1.19,
May,,,,,,,3.28,,1.06,2.11,1.69,
June,,,,,,,3.31,,7.48,1.97,1.96,
July,,,,,,,4.47,,5.71,3.36,3.07,
August,,,,,,,3.35,,6.60,4.96,4.92,
September,,,,,,,5.10,,3.03,2.53,2.19,
October,,,,,,,5.46,,5.83,5.35,5.86,
November,,,,,,,6.21,,7.26,6.16,3.85,
December,,,,,,,1.81,,3.92,5.36,3.75,
Total,-999.00,,45.68,,,40.52,47.89,,62.56,37.02,35.52,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,47.89,0.00,62.56,37.02,35.52,
Difference,-999.00,NaN,45.68,NaN,NaN,40.52,0.00,NaN,0.00,0.00,0.00,
