"GLENCARRON LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,15.00,18.70,,,,,6.44,,,,,
February,17.90,8.50,,,,,1.01,,,,,
March,12.00,13.60,,,,,4.28,,,,,
April,5.40,3.80,,,,,2.64,,,,,
May,6.30,4.60,,,,,2.62,,,,,
June,2.20,2.70,,,,,3.44,,,,,
July,7.70,5.20,,,,,1.49,,,,,
August,,4.60,,,,,7.63,,,,,
September,10.75,6.80,,,,,3.22,,,,,
October,,12.70,,,,,8.30,,,,,
November,9.30,2.40,,,,,3.38,,,,,
December,7.50,21.80,,,,,5.47,,,,,
Total,94.05,105.40,,,,,49.92,,,,,
Calc annual,94.05,105.40,0.00,0.00,0.00,0.00,49.92,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,-0.00,NaN,NaN,NaN,NaN,
