"WROOT S LEVEL PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2586,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.19,1.35,2.19,1.44,1.48,1.34,1.98,1.46,3.47,1.50,2.48,
February,1.72,0.21,2.57,3.56,0.73,2.26,1.11,1.27,1.63,0.45,0.49,
March,2.29,0.45,1.48,1.67,0.76,0.58,0.47,1.08,1.55,0.11,2.04,
April,3.54,1.11,2.25,1.01,1.05,1.89,1.56,1.55,0.66,0.75,2.10,
May,1.80,1.20,0.98,3.12,2.62,3.67,2.14,1.01,1.63,0.87,1.42,
June,1.55,0.22,1.07,1.25,1.29,0.07,4.06,2.25,2.16,0.74,1.22,
July,3.80,0.60,3.53,3.18,2.07,1.06,1.10,1.74,0.62,1.42,4.32,
August,0.96,3.81,3.02,2.02,3.12,2.35,2.36,3.76,2.36,1.89,2.70,
September,1.74,0.58,2.06,2.14,2.19,2.55,0.91,3.76,0.16,1.08,3.22,
October,1.73,1.26,0.84,1.18,3.44,2.07,1.98,1.21,3.87,2.92,1.98,
November,1.09,1.43,0.80,2.16,1.27,1.69,2.20,2.04,2.48,3.74,2.98,
December,1.96,1.82,2.85,2.27,1.72,1.58,0.58,1.88,1.52,3.38,1.45,
Total,24.37,14.04,23.64,25.00,21.74,21.11,20.45,23.01,22.11,18.85,26.40,
Calc annual,24.37,14.04,23.64,25.00,21.74,21.11,20.45,23.01,22.11,18.85,26.40,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
