"CAMPSEA ASHE HIGH HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1361,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.70,1.60,4.12,1.04,1.90,1.28,2.39,1.31,3.08,1.53,1.59,
February,0.88,0.20,1.99,2.52,1.59,1.57,1.73,2.10,0.84,0.46,0.96,
March,0.71,0.97,1.92,0.98,0.44,1.23,0.19,2.04,2.32,0.08,1.37,
April,3.39,1.02,2.32,0.72,2.32,2.13,2.64,1.90,1.35,1.83,1.66,
May,1.13,1.56,1.40,1.05,3.87,1.71,1.43,1.00,1.98,1.90,2.39,
June,1.56,0.27,1.36,0.55,1.44,0.38,2.27,3.46,1.92,0.71,1.04,
July,2.78,0.28,2.43,1.32,1.91,1.67,1.49,2.51,2.52,2.58,3.93,
August,2.33,0.80,1.19,1.74,2.06,2.26,1.03,4.22,1.81,1.38,4.62,
September,3.13,2.22,3.28,1.18,3.48,2.44,0.94,3.04,0.84,0.49,6.73,
October,0.46,0.94,1.28,3.51,3.95,2.10,3.07,1.70,1.67,2.84,0.82,
November,1.05,1.63,1.10,2.76,1.39,2.58,3.73,3.04,2.67,4.14,3.76,
December,3.10,1.54,1.26,2.71,2.53,2.11,0.56,2.36,3.82,4.46,2.04,
Total,22.22,13.03,23.65,20.08,26.88,21.46,21.47,28.68,24.82,22.40,30.91,
Calc annual,22.22,13.03,23.65,20.08,26.88,21.46,21.47,28.68,24.82,22.40,30.91,
Difference,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
