"NORTHFIELD, BARTLEY RESERVOIR NO. 1 (DAILY GAUGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2473,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,3.98,3.48,5.61,1.71,5.56,
February,,,,,,,2.60,3.17,2.40,0.75,0.82,
March,,,,,,,0.58,2.76,2.89,0.23,2.79,
April,,,,,,,2.92,1.77,1.73,0.78,3.12,
May,,,,,,,4.42,1.93,0.82,2.07,2.17,
June,,,,,,,1.90,4.94,3.15,1.95,1.69,
July,,,,,,,2.01,5.52,1.24,1.74,4.70,
August,,,,,,,2.16,4.04,2.07,2.17,3.81,
September,,,,,,,1.01,5.24,0.55,1.02,4.77,
October,,,,,,,2.79,2.07,5.41,4.83,3.05,
November,,,,,,,6.31,4.08,3.67,8.85,3.50,
December,,,,,,,0.56,3.03,2.11,6.23,3.44,
Total,,,,,,,31.24,42.03,31.65,32.33,39.42,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,31.24,42.03,31.65,32.33,39.42,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
