"KIRKBY MALZEARD (STONE & EARS WHAM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3382,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.21,8.65,6.27,2.21,2.80,5.78,6.24,2.50,9.05,1.45,4.59,
February,3.53,0.57,3.17,3.98,0.57,4.93,3.45,1.11,3.97,1.97,2.59,
March,3.60,2.16,3.93,2.84,1.95,1.17,1.69,2.52,3.65,0.26,3.43,
April,7.10,2.06,4.04,2.66,1.21,2.04,1.69,2.72,1.14,1.19,4.32,
May,4.06,1.43,0.84,2.70,5.51,3.68,2.26,1.53,2.40,2.39,1.33,
June,1.26,0.89,1.76,1.12,3.94,0.65,3.45,2.71,4.50,1.11,1.80,
July,7.92,2.93,7.27,1.83,3.34,0.37,2.68,6.46,0.82,2.05,6.10,
August,1.94,3.44,4.18,2.88,4.19,3.88,2.57,8.00,4.41,3.91,4.08,
September,0.99,3.36,4.00,3.79,3.82,2.50,2.71,5.07,0.56,0.57,6.79,
October,3.88,2.03,1.22,3.15,3.37,3.74,2.96,4.76,5.10,3.91,2.90,
November,2.85,2.76,1.00,5.48,3.90,2.15,6.85,3.99,5.05,4.51,5.58,
December,3.53,6.51,4.52,3.24,3.77,2.56,2.10,3.40,2.77,8.64,3.08,
Total,47.87,36.79,42.20,35.88,38.37,33.45,38.65,44.77,43.42,31.96,46.59,
Calc annual,47.87,36.79,42.20,35.88,38.37,33.45,38.65,44.77,43.42,31.96,46.59,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
