"HEADLEY THE HURST",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,128,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.07,2.22,4.14,1.60,2.77,2.36,3.82,2.37,4.12,2.00,4.02,
February,0.71,0.29,2.65,4.78,0.73,4.19,2.70,4.90,1.65,0.42,0.95,
March,2.15,1.62,2.23,2.22,1.27,0.90,0.33,3.72,2.61,0.14,1.94,
April,3.47,1.16,3.16,2.22,3.88,2.96,3.63,2.24,1.87,0.95,1.80,
May,0.71,1.78,0.86,2.79,3.76,2.21,1.38,1.23,2.27,1.95,2.72,
June,1.90,0.10,1.38,0.37,2.80,0.17,4.64,4.36,2.53,1.38,0.55,
July,4.98,0.79,4.60,3.44,3.69,3.49,1.81,3.47,1.80,1.50,2.46,
August,1.48,1.89,2.73,2.65,2.76,2.36,1.84,4.41,2.90,1.77,4.00,
September,3.10,1.17,1.81,1.46,3.59,2.92,0.82,5.81,1.03,0.17,4.31,
October,1.35,0.79,1.20,6.62,4.17,3.39,2.68,1.70,5.90,3.93,1.47,
November,1.99,1.65,1.97,1.92,3.88,3.17,6.69,3.08,2.61,7.55,4.97,
December,2.85,1.53,4.50,2.93,4.77,3.11,0.41,5.61,2.73,7.25,2.36,
Total,27.76,14.99,31.23,33.00,38.07,31.23,30.75,42.90,32.02,29.01,31.55,
Calc annual,27.76,14.99,31.23,33.00,38.07,31.23,30.75,42.90,32.02,29.01,31.55,
Difference,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
