"LEEK (HILLESDON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2372,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.25,3.83,5.28,3.72,3.33,3.02,3.86,3.55,6.74,2.60,4.62,
February,4.13,0.27,4.04,6.22,1.47,4.57,3.16,2.84,3.40,0.83,0.54,
March,2.45,2.18,2.59,2.05,1.25,1.28,1.72,4.69,1.96,0.65,2.65,
April,5.60,1.57,2.52,3.26,2.81,2.77,1.64,3.56,1.41,1.11,3.11,
May,5.00,1.49,1.00,3.64,5.00,5.77,4.75,1.52,0.86,1.96,1.92,
June,3.83,0.82,1.90,1.45,3.05,0.12,2.63,6.70,4.42,1.86,2.37,
July,4.45,0.86,4.54,3.77,4.12,1.98,3.04,6.11,2.31,3.92,7.29,
August,2.27,5.90,4.63,3.68,5.86,3.79,3.25,4.48,5.40,4.07,4.86,
September,3.59,1.41,4.22,4.48,3.73,4.69,2.33,5.06,0.87,1.85,4.10,
October,2.38,2.88,0.69,3.41,4.88,4.90,3.10,2.76,5.03,4.70,5.73,
November,0.88,2.16,1.93,2.50,1.95,2.77,5.35,3.73,6.13,8.00,3.86,
December,2.58,3.58,4.46,5.07,3.46,2.63,1.65,1.76,3.14,6.41,3.75,
Total,41.41,26.95,37.80,43.25,40.91,38.29,36.48,46.76,41.67,37.96,44.80,
Calc annual,41.41,26.95,37.80,43.25,40.91,38.29,36.48,46.76,41.67,37.96,44.80,
Difference,0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
