"RODBOROUGH (CHURCHFIELDS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,4.82,3.50,5.35,1.03,,
February,,,,,,,2.26,3.79,2.60,0.80,,
March,,,,,,,0.35,3.46,3.24,0.19,,
April,,,,,,,3.41,1.19,1.26,0.88,,
May,,,,,,,2.42,1.03,0.94,2.39,,
June,,,,,,,2.13,3.80,2.73,1.42,,
July,,,,,,,3.22,3.95,1.73,1.77,,
August,,,,,,,2.90,4.35,2.47,2.68,,
September,,,,,,,1.02,5.00,0.90,0.30,,
October,,,,,,,2.98,1.96,5.79,4.35,,
November,,,,,,,7.58,2.31,3.67,9.64,,
December,,,,,,,0.51,3.40,2.86,8.28,,
Total,,,,,,,33.60,37.74,33.54,33.73,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,33.60,37.74,33.54,33.73,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,NaN,
