"LONGFORD THE RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6149,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.99,3.18,3.39,3.41,4.25,3.33,5.96,4.24,5.80,2.25,4.69,
February,2.68,0.79,4.22,5.95,1.64,3.91,2.77,3.15,3.03,3.48,0.39,
March,3.31,2.73,2.09,1.72,1.95,0.62,1.19,4.13,3.65,0.88,3.86,
April,2.95,1.02,2.76,2.49,4.41,3.37,2.05,1.41,1.93,1.11,1.69,
May,3.46,1.97,2.76,1.84,4.14,6.56,2.82,1.75,1.59,2.50,1.97,
June,2.61,0.28,1.67,1.78,4.22,0.67,3.30,3.28,6.97,2.50,2.15,
July,3.49,3.13,3.72,2.06,4.34,4.20,3.22,2.34,2.15,4.42,3.92,
August,2.56,3.66,4.59,5.88,5.28,1.93,3.52,5.88,5.05,5.56,6.45,
September,2.60,1.36,3.39,4.04,5.53,3.48,3.23,5.08,2.81,1.60,3.72,
October,3.55,2.72,1.62,4.55,3.55,3.75,2.51,3.65,5.42,4.59,5.58,
November,3.80,3.55,1.23,3.11,4.05,3.23,4.88,2.29,5.01,4.58,3.93,
December,3.20,3.57,4.68,2.94,6.22,2.82,0.87,2.82,3.15,6.96,3.69,
Total,39.20,27.96,36.12,39.77,49.58,37.87,36.32,40.02,46.56,40.43,42.04,
Calc annual,39.20,27.96,36.12,39.77,49.58,37.87,36.32,40.02,46.56,40.43,42.04,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
