"NEWPORT BALMORAL ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.70,1.72,,,,,,,,
February,,,4.42,7.64,,,,,,,,
March,,,4.68,1.44,,,,,,,,
April,,,2.91,2.78,,,,,,,,
May,,,1.05,1.81,,,,,,,,
June,,,0.98,0.87,,,,,,,,
July,,,4.21,2.43,,,,,,,,
August,,,4.12,2.84,,,,,,,,
September,,,2.32,3.10,,,,,,,,
October,,,1.60,5.67,,,,,,,,
November,,,1.90,3.52,,,,,,,,
December,,,6.19,3.17,,,,,,,,
Total,,,38.08,36.99,,,,,,,,
Calc annual,0.00,0.00,38.08,36.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
