"HASSOCKS, ALBOURNE PLACE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,4.14,
February,,,,,,,,,,,0.48,
March,,,,,,,,,,,1.96,
April,,,,,,,,,,,2.40,
May,,,,,,,,,,,1.84,
June,,,,,,,,,,2.17,0.80,
July,,,,,,,,,,2.88,3.05,
August,,,,,,,,,,2.59,,
September,,,,,,,,,,0.39,,
October,,,,,,,,,,5.01,,
November,,,,,,,,,,9.27,,
December,,,,,,,,,,8.92,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.23,14.67,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
