"EAST MEON, BURNSIDE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,710,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.96,3.60,4.49,6.33,2.78,6.44,0.83,6.30,
February,,,,7.15,0.58,5.65,2.38,5.32,2.68,2.01,1.00,
March,,,,2.66,1.78,0.56,0.58,4.44,3.26,0.21,1.50,
April,,,,4.25,4.10,3.44,3.48,2.54,2.00,0.72,2.91,
May,,,,2.28,4.09,4.46,2.22,1.08,1.64,2.54,2.98,
June,,,,0.43,3.69,0.02,2.91,3.45,3.24,1.94,0.53,
July,,,,1.08,4.43,3.92,2.31,3.33,1.70,1.51,2.47,
August,,,3.53,3.42,4.57,4.19,1.39,4.77,3.22,2.28,4.83,
September,,,2.41,1.77,6.99,3.53,0.80,6.61,0.96,0.40,3.73,
October,,,,,4.91,5.34,2.77,2.87,7.99,5.56,2.17,
November,,,-999.00,8.51,3.30,3.48,7.49,4.28,3.81,9.15,6.48,
December,,,5.05,3.76,6.39,4.03,0.41,5.06,3.90,8.28,3.92,
Total,,,,37.27,48.43,43.11,33.07,46.53,40.84,35.43,38.82,
Calc annual,0.00,0.00,10.99,37.27,48.43,43.11,33.07,46.53,40.84,35.43,38.82,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
