"BRATTON FLEMING, WOODSIDE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,3.95,,,,,,,,
February,,,,9.62,,,,,,,,
March,,,,1.80,,,,,,,,
April,,,,4.23,,,,,,,,
May,,,,3.16,,,,,,,,
June,,,,1.53,,,,,,,,
July,,,,4.49,,,,,,,,
August,,,4.49,4.89,,,,,,,,
September,,,4.30,,,,,,,,,
October,,,1.86,,,,,,,,,
November,,,2.70,,,,,,,,,
December,,,7.81,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,21.16,33.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
