"BALLYMAHON, NEW CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6147,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.94,3.02,3.22,3.63,4.52,3.32,6.46,4.04,4.83,1.92,3.83,
February,2.48,0.56,3.62,5.67,1.40,4.21,2.80,3.11,3.65,3.67,0.43,
March,3.16,2.69,1.87,1.93,1.38,0.74,1.39,3.33,3.12,0.88,3.59,
April,2.75,1.06,2.59,3.22,4.17,3.90,2.45,1.30,1.58,0.92,1.57,
May,2.88,1.72,1.96,1.61,4.16,5.07,2.94,1.00,1.30,1.94,1.44,
June,1.86,0.30,1.43,1.90,3.66,0.96,3.58,2.63,6.66,2.80,1.42,
July,4.01,3.58,2.82,2.44,5.18,2.99,2.54,3.40,2.12,3.64,4.15,
August,1.88,3.68,4.21,5.33,4.42,2.44,6.41,4.44,3.97,4.64,5.88,
September,2.31,1.38,3.49,3.64,6.39,2.73,2.90,4.66,2.24,1.61,3.55,
October,3.11,3.02,1.45,5.11,3.35,4.23,3.05,3.41,5.09,4.42,5.89,
November,2.74,3.80,1.38,3.18,4.49,2.84,4.37,2.34,4.81,3.92,4.03,
December,3.09,3.53,4.48,3.11,5.25,2.95,1.28,2.32,3.03,6.66,3.68,
Total,35.21,28.34,32.52,40.77,48.37,36.38,40.17,35.98,42.40,37.02,39.46,
Calc annual,35.21,28.34,32.52,40.77,48.37,36.38,40.17,35.98,42.40,37.02,39.46,
Difference,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,
