"INCHKEITH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5504,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.44,1.84,0.82,0.51,1.78,1.34,2.43,1.04,2.80,0.71,1.70,
February,0.88,0.25,1.22,1.88,0.63,2.18,3.10,1.18,1.06,0.86,0.47,
March,1.30,1.32,0.73,0.83,0.93,1.77,0.94,1.58,1.19,0.30,1.38,
April,0.70,0.50,0.86,1.54,0.68,1.76,0.80,0.85,0.45,1.25,0.97,
May,1.55,0.76,0.83,0.65,3.58,3.57,1.52,1.43,1.03,1.37,1.04,
June,0.86,0.20,0.36,0.42,1.22,0.25,1.46,1.57,4.04,1.50,1.57,
July,2.78,1.58,1.76,2.02,3.81,1.40,2.26,2.37,1.58,2.32,2.35,
August,4.20,2.37,0.79,3.66,3.20,2.59,1.92,5.69,3.76,3.80,5.17,
September,0.77,1.05,1.20,1.43,2.05,3.84,3.89,5.58,2.02,0.24,2.87,
October,0.68,2.22,1.05,1.36,2.46,1.79,3.13,2.69,4.56,1.60,2.09,
November,0.83,0.78,1.09,1.96,1.02,0.60,3.05,1.84,2.00,2.43,2.78,
December,1.48,1.21,0.95,1.71,1.69,1.89,0.31,1.17,1.93,2.16,1.37,
Total,17.47,14.08,11.66,17.97,23.05,22.98,24.81,26.99,26.42,18.54,23.76,
Calc annual,17.47,14.08,11.66,17.97,23.05,22.98,24.81,26.99,26.42,18.54,23.76,
Difference,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
