"GARSTANG, BARNACRE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3059,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.25,7.47,3.68,4.68,4.14,3.32,5.78,4.88,11.73,2.42,6.94,
February,3.11,0.34,5.95,6.01,0.72,5.31,5.37,3.16,5.40,1.39,0.39,
March,5.43,4.84,2.68,1.59,1.93,1.36,1.34,3.66,3.57,1.47,3.59,
April,5.72,2.19,2.24,3.53,1.86,2.91,1.57,1.91,1.71,1.88,2.51,
May,6.39,3.36,2.22,3.60,5.27,4.69,3.08,1.82,0.96,2.56,2.06,
June,2.88,0.63,3.41,1.38,3.17,0.64,4.09,4.26,8.80,2.38,2.08,
July,6.60,1.82,6.90,5.56,4.06,3.65,5.32,5.48,4.81,5.13,4.54,
August,2.88,7.67,5.64,8.04,7.77,4.88,4.07,8.46,7.09,7.30,9.19,
September,3.90,1.95,6.47,5.45,6.31,5.32,5.39,9.75,2.51,2.97,2.59,
October,1.64,2.65,1.12,7.02,5.23,6.84,4.91,4.70,6.70,7.25,7.44,
November,2.60,2.90,3.42,7.31,2.88,2.57,7.44,5.84,7.90,8.08,6.22,
December,3.43,7.01,5.69,5.50,7.03,3.02,1.48,1.27,3.80,8.25,5.34,
Total,49.83,42.83,49.42,59.67,50.37,44.51,49.84,55.19,64.98,51.08,52.89,
Calc annual,49.83,42.83,49.42,59.67,50.37,44.51,49.84,55.19,64.98,51.08,52.89,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
