"KIRRIEMUIR, GLENDYE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5584,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,9.00,2.62,5.50,
February,,,,,,,,,2.50,2.20,2.90,
March,,,,,,,,,8.10,0.85,1.94,
April,,,,,,,,,2.70,1.54,3.20,
May,,,,,,,,,1.20,3.55,2.40,
June,,,,,,,,,3.00,2.20,2.80,
July,,,,,,,,,1.40,4.40,3.65,
August,,,,,,,,,7.60,4.70,9.60,
September,,,,,,,,,3.60,1.00,6.70,
October,,,,,,,,,7.15,4.90,5.00,
November,,,,,,,,,5.50,5.00,6.10,
December,,,,,,,,,3.80,11.45,7.60,
Total,,,,,,,,,55.55,44.41,57.39,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.55,44.41,57.39,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
