"KIRRIEMUIR CREICH HILL TOP",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5579,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.50,1.60,4.20,2.40,2.40,2.90,7.10,2.30,5.90,1.70,4.20,
February,1.30,0.70,2.60,10.40,1.90,3.20,6.00,2.10,1.20,1.50,1.50,
March,3.20,1.90,1.80,1.90,0.30,0.37,0.90,3.40,5.30,1.20,0.90,
April,1.80,0.70,1.50,3.10,1.90,3.40,2.50,1.40,1.40,0.40,2.40,
May,3.70,2.70,1.70,1.40,4.50,4.50,2.70,2.40,0.90,2.80,2.10,
June,1.70,0.50,1.30,0.90,1.50,0.18,3.40,3.30,2.40,1.80,2.40,
July,2.30,3.20,2.70,2.00,4.90,2.50,1.70,4.00,0.70,3.00,3.30,
August,3.20,4.10,1.90,4.70,4.10,2.50,3.00,5.70,6.85,4.50,7.80,
September,2.20,1.10,2.20,3.60,3.60,2.40,3.10,3.50,3.50,1.00,,
October,4.40,2.10,0.70,3.60,4.00,4.30,4.50,6.10,5.70,3.50,,
November,3.20,3.10,1.60,2.20,3.00,1.10,6.80,3.90,4.00,3.80,,
December,3.60,1.60,2.20,3.30,6.50,2.00,0.32,3.00,2.10,5.30,,
Total,33.10,23.30,24.40,39.50,38.60,29.35,42.02,41.10,39.95,30.50,,
Calc annual,33.10,23.30,24.40,39.50,38.60,29.35,42.02,41.10,39.95,30.50,24.60,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,
