"ARUNDEL, CROSS BUSH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,445,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,5.04,4.03,2.50,5.07,1.46,3.84,
February,,,,,,4.54,2.65,4.02,1.85,1.89,1.36,
March,,,,,,0.53,0.45,3.35,2.36,0.13,2.75,
April,,,,,,3.63,2.71,1.94,2.29,0.78,2.23,
May,,,,,,3.55,3.29,1.65,1.31,2.62,1.94,
June,,,,,,0.10,3.37,2.94,2.61,2.38,0.68,
July,,,,,,4.08,2.12,3.48,2.19,2.06,2.29,
August,,,,,,3.03,2.04,4.33,2.05,2.42,3.65,
September,,,,,,2.46,0.49,6.73,0.96,0.68,2.74,
October,,,,,,3.59,2.57,1.94,7.28,5.14,2.87,
November,,,,,,3.55,7.92,3.41,3.70,7.62,5.30,
December,,,,,,4.68,0.37,5.08,3.89,6.31,3.23,
Total,,,,,,38.78,32.01,-999.00,35.56,33.49,32.88,
Calc annual,0.00,0.00,0.00,0.00,0.00,38.78,32.01,41.37,35.56,33.49,32.88,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-1040.37,0.00,0.00,0.00,
